image_filename,well_ID,treatment,hour,mean_area,plate_position
240305134144P2_10h42m06s_C8_1W.tif,C8,AtezolizumabWT,10,3653.3307692307694,3rd_row
240305134144P2_11h42m06s_C8_1W.tif,C8,AtezolizumabWT,11,3710.3846153846152,3rd_row
240305134144P2_12h42m06s_C8_1W.tif,C8,AtezolizumabWT,12,3347.232394366197,3rd_row
240305134144P2_13h42m06s_C8_1W.tif,C8,AtezolizumabWT,13,3222.054054054054,3rd_row
240305134144P2_14h42m07s_C8_1W.tif,C8,AtezolizumabWT,14,3516.830882352941,3rd_row
240305134144P2_15h46m27s_C8_1W.tif,C8,AtezolizumabWT,15,3971.491935483871,3rd_row
240305134144P2_16h46m26s_C8_1W.tif,C8,AtezolizumabWT,16,3698.369230769231,3rd_row
240305134144P2_17h46m27s_C8_1W.tif,C8,AtezolizumabWT,17,3803.3283582089553,3rd_row
240305134144P2_18h46m27s_C8_1W.tif,C8,AtezolizumabWT,18,4105.269841269841,3rd_row
240305134144P2_19h46m27s_C8_1W.tif,C8,AtezolizumabWT,19,4322.825,3rd_row
240305134144P2_20h46m27s_C8_1W.tif,C8,AtezolizumabWT,20,4877.578947368421,3rd_row
240305134144P2_21h46m30s_C8_1W.tif,C8,AtezolizumabWT,21,5914.235294117647,3rd_row
240305134144P2_22h46m35s_C8_1W.tif,C8,AtezolizumabWT,22,6364.459183673469,3rd_row
240305134144P2_23h46m33s_C8_1W.tif,C8,AtezolizumabWT,23,7171.54255319149,3rd_row
240305134144P2_24h46m29s_C8_1W.tif,C8,AtezolizumabWT,24,8057.955555555555,3rd_row
240305134144P2_25h46m54s_C8_1W.tif,C8,AtezolizumabWT,25,9809.223684210529,3rd_row
240305134144P2_26h46m32s_C8_1W.tif,C8,AtezolizumabWT,26,10588.157894736842,3rd_row
240305134144P2_01h45m25s_C9_1W.tif,C9,AtezolizumabFut8,1,3393.1329113924053,3rd_row
240305134144P2_02h42m07s_C9_1W.tif,C9,AtezolizumabFut8,2,2889.921686746988,3rd_row
240305134144P2_03h42m06s_C9_1W.tif,C9,AtezolizumabFut8,3,3108.6,3rd_row
240305134144P2_04h42m08s_C9_1W.tif,C9,AtezolizumabFut8,4,3275.5151515151515,3rd_row
240305134144P2_05h42m06s_C9_1W.tif,C9,AtezolizumabFut8,5,3252.4307692307693,3rd_row
240305134144P2_06h42m08s_C9_1W.tif,C9,AtezolizumabFut8,6,3379.8809523809523,3rd_row
240305134144P2_07h42m07s_C9_1W.tif,C9,AtezolizumabFut8,7,3523.483606557377,3rd_row
240305134144P2_08h42m07s_C9_1W.tif,C9,AtezolizumabFut8,8,3259.0223880597014,3rd_row
240305134144P2_09h42m07s_C9_1W.tif,C9,AtezolizumabFut8,9,3189.478873239437,3rd_row
240305134144P2_10h42m06s_C9_1W.tif,C9,AtezolizumabFut8,10,3555.6171875,3rd_row
240305134144P2_11h42m06s_C9_1W.tif,C9,AtezolizumabFut8,11,3336.864285714286,3rd_row
240305134144P2_12h42m06s_C9_1W.tif,C9,AtezolizumabFut8,12,3951.984126984127,3rd_row
240305134144P2_13h42m06s_C9_1W.tif,C9,AtezolizumabFut8,13,4074.631147540984,3rd_row
240305134144P2_14h42m07s_C9_1W.tif,C9,AtezolizumabFut8,14,3747.301470588235,3rd_row
240305134144P2_15h46m27s_C9_1W.tif,C9,AtezolizumabFut8,15,4136.984615384616,3rd_row
240305134144P2_16h46m26s_C9_1W.tif,C9,AtezolizumabFut8,16,4477.637096774193,3rd_row
240305134144P2_17h46m27s_C9_1W.tif,C9,AtezolizumabFut8,17,4744.403225806452,3rd_row
240305134144P2_18h46m27s_C9_1W.tif,C9,AtezolizumabFut8,18,5051.7338709677415,3rd_row
240305134144P2_19h46m27s_C9_1W.tif,C9,AtezolizumabFut8,19,5617.541666666667,3rd_row
240305134144P2_20h46m27s_C9_1W.tif,C9,AtezolizumabFut8,20,6289.545454545455,3rd_row
240305134144P2_21h46m30s_C9_1W.tif,C9,AtezolizumabFut8,21,8577.65909090909,3rd_row
240305134144P2_22h46m35s_C9_1W.tif,C9,AtezolizumabFut8,22,9585.162790697674,3rd_row
240305134144P2_23h46m33s_C9_1W.tif,C9,AtezolizumabFut8,23,11307.97435897436,3rd_row
240305134144P2_24h46m29s_C9_1W.tif,C9,AtezolizumabFut8,24,10754.511904761905,3rd_row
240305134144P2_25h46m54s_C9_1W.tif,C9,AtezolizumabFut8,25,12334.0875,3rd_row
240305134144P2_26h46m32s_C9_1W.tif,C9,AtezolizumabFut8,26,16699.15625,3rd_row
240305134144P2_01h45m25s_D10_1W.tif,D10,AtezolizumabNG,1,3652.63,3rd_row
240305134144P2_02h42m07s_D10_1W.tif,D10,AtezolizumabNG,2,4250.7733333333335,3rd_row
240305134144P2_03h42m06s_D10_1W.tif,D10,AtezolizumabNG,3,3902.432432432433,3rd_row
240305134144P2_04h42m08s_D10_1W.tif,D10,AtezolizumabNG,4,4295.269841269841,3rd_row
240305134144P2_05h42m06s_D10_1W.tif,D10,AtezolizumabNG,5,4347.96875,3rd_row
240305134144P2_06h42m08s_D10_1W.tif,D10,AtezolizumabNG,6,4181.801470588235,3rd_row
240305134144P2_07h42m07s_D10_1W.tif,D10,AtezolizumabNG,7,4274.855072463768,3rd_row
240305134144P2_08h42m07s_D10_1W.tif,D10,AtezolizumabNG,8,4266.392857142857,3rd_row
240305134144P2_09h42m07s_D10_1W.tif,D10,AtezolizumabNG,9,4265.208333333333,3rd_row
240305134144P2_10h42m06s_D10_1W.tif,D10,AtezolizumabNG,10,3919.63125,3rd_row
240305134144P2_11h42m06s_D10_1W.tif,D10,AtezolizumabNG,11,4654.551470588235,3rd_row
240305134144P2_12h42m06s_D10_1W.tif,D10,AtezolizumabNG,12,4742.913043478261,3rd_row
240305134144P2_13h42m06s_D10_1W.tif,D10,AtezolizumabNG,13,4388.046052631579,3rd_row
240305134144P2_14h42m07s_D10_1W.tif,D10,AtezolizumabNG,14,5517.360655737705,3rd_row
240305134144P2_15h46m27s_D10_1W.tif,D10,AtezolizumabNG,15,5210.734848484848,3rd_row
240305134144P2_16h46m26s_D10_1W.tif,D10,AtezolizumabNG,16,6153.517543859649,3rd_row
240305134144P2_17h46m27s_D10_1W.tif,D10,AtezolizumabNG,17,7325.774509803921,3rd_row
240305134144P2_18h46m27s_D10_1W.tif,D10,AtezolizumabNG,18,8394.125,3rd_row
240305134144P2_19h46m27s_D10_1W.tif,D10,AtezolizumabNG,19,9864.3875,3rd_row
240305134144P2_20h46m27s_D10_1W.tif,D10,AtezolizumabNG,20,9841.102272727272,3rd_row
240305134144P2_21h46m30s_D10_1W.tif,D10,AtezolizumabNG,21,11053.939024390244,3rd_row
240305134144P2_22h46m35s_D10_1W.tif,D10,AtezolizumabNG,22,12319.46052631579,3rd_row
240305134144P2_23h46m33s_D10_1W.tif,D10,AtezolizumabNG,23,16297.181818181818,3rd_row
240305134144P2_24h46m29s_D10_1W.tif,D10,AtezolizumabNG,24,23633.45833333333,3rd_row
240305134144P2_25h46m54s_D10_1W.tif,D10,AtezolizumabNG,25,27073.35714285714,3rd_row
240305134144P2_26h46m32s_D10_1W.tif,D10,AtezolizumabNG,26,32687.261904761905,3rd_row
240305134144P2_01h45m25s_D11_1W.tif,D11,AtezolizumabWT,1,3046.532110091743,2nd_row
240305134144P2_02h42m07s_D11_1W.tif,D11,AtezolizumabWT,2,3117.381443298969,2nd_row
240305134144P2_03h42m06s_D11_1W.tif,D11,AtezolizumabWT,3,3409.214285714286,2nd_row
240305134144P2_04h42m08s_D11_1W.tif,D11,AtezolizumabWT,4,3282.7897727272725,2nd_row
240305134144P2_05h42m06s_D11_1W.tif,D11,AtezolizumabWT,5,4266.589552238806,2nd_row
240305134144P2_06h42m08s_D11_1W.tif,D11,AtezolizumabWT,6,3663.8227848101264,2nd_row
240305134144P2_07h42m07s_D11_1W.tif,D11,AtezolizumabWT,7,3784.155844155844,2nd_row
240305134144P2_08h42m07s_D11_1W.tif,D11,AtezolizumabWT,8,4013.118055555556,2nd_row
240305134144P2_09h42m07s_D11_1W.tif,D11,AtezolizumabWT,9,3736.6075949367087,2nd_row
240305134144P2_10h42m06s_D11_1W.tif,D11,AtezolizumabWT,10,3619.006024096385,2nd_row
240305134144P2_11h42m06s_D11_1W.tif,D11,AtezolizumabWT,11,3739.228395061728,2nd_row
240305134144P2_12h42m06s_D11_1W.tif,D11,AtezolizumabWT,12,4088.804054054054,2nd_row
240305134144P2_13h42m06s_D11_1W.tif,D11,AtezolizumabWT,13,4792.007692307692,2nd_row
240305134144P2_14h42m07s_D11_1W.tif,D11,AtezolizumabWT,14,4488.3,2nd_row
240305134144P2_15h46m27s_D11_1W.tif,D11,AtezolizumabWT,15,4741.169230769231,2nd_row
240305134144P2_16h46m26s_D11_1W.tif,D11,AtezolizumabWT,16,4777.113636363636,2nd_row
240305134144P2_17h46m27s_D11_1W.tif,D11,AtezolizumabWT,17,5042.969696969697,2nd_row
240305134144P2_18h46m27s_D11_1W.tif,D11,AtezolizumabWT,18,5629.262295081967,2nd_row
240305134144P2_19h46m27s_D11_1W.tif,D11,AtezolizumabWT,19,5482.546153846154,2nd_row
240305134144P2_20h46m27s_D11_1W.tif,D11,AtezolizumabWT,20,5737.753846153846,2nd_row
240305134144P2_21h46m30s_D11_1W.tif,D11,AtezolizumabWT,21,7135.638888888889,2nd_row
240305134144P2_22h46m35s_D11_1W.tif,D11,AtezolizumabWT,22,10808.5,2nd_row
240305134144P2_23h46m33s_D11_1W.tif,D11,AtezolizumabWT,23,10251.39024390244,2nd_row
240305134144P2_24h46m29s_D11_1W.tif,D11,AtezolizumabWT,24,14139.265625,2nd_row
240305134144P2_25h46m54s_D11_1W.tif,D11,AtezolizumabWT,25,16401.55172413793,2nd_row
240305134144P2_26h46m32s_D11_1W.tif,D11,AtezolizumabWT,26,18291.875,2nd_row
240305134144P2_01h45m25s_D12_1W.tif,D12,AtezolizumabFut8,1,3303.78125,outer_well
240305134144P2_02h42m07s_D12_1W.tif,D12,AtezolizumabFut8,2,3279.153846153846,outer_well
240305134144P2_03h42m06s_D12_1W.tif,D12,AtezolizumabFut8,3,2960.509259259259,outer_well
240305134144P2_04h42m08s_D12_1W.tif,D12,AtezolizumabFut8,4,3391.4666666666667,outer_well
240305134144P2_05h42m06s_D12_1W.tif,D12,AtezolizumabFut8,5,3492.222222222222,outer_well
240305134144P2_06h42m08s_D12_1W.tif,D12,AtezolizumabFut8,6,3499.6739130434785,outer_well
240305134144P2_07h42m07s_D12_1W.tif,D12,AtezolizumabFut8,7,3110.3365384615386,outer_well
240305134144P2_08h42m07s_D12_1W.tif,D12,AtezolizumabFut8,8,3451.826530612245,outer_well
240305134144P2_09h42m07s_D12_1W.tif,D12,AtezolizumabFut8,9,3394.06,outer_well
240305134144P2_10h42m06s_D12_1W.tif,D12,AtezolizumabFut8,10,3549.925531914894,outer_well
240305134144P2_11h42m06s_D12_1W.tif,D12,AtezolizumabFut8,11,3441.86170212766,outer_well
240305134144P2_12h42m06s_D12_1W.tif,D12,AtezolizumabFut8,12,3902.4302325581393,outer_well
240305134144P2_13h42m06s_D12_1W.tif,D12,AtezolizumabFut8,13,3523.877551020408,outer_well
240305134144P2_14h42m07s_D12_1W.tif,D12,AtezolizumabFut8,14,3559.5104166666665,outer_well
240305134144P2_15h46m27s_D12_1W.tif,D12,AtezolizumabFut8,15,3812.031914893617,outer_well
240305134144P2_16h46m26s_D12_1W.tif,D12,AtezolizumabFut8,16,3388.425925925926,outer_well
240305134144P2_17h46m27s_D12_1W.tif,D12,AtezolizumabFut8,17,3454.528846153846,outer_well
240305134144P2_18h46m27s_D12_1W.tif,D12,AtezolizumabFut8,18,3320.1491228070176,outer_well
240305134144P2_19h46m27s_D12_1W.tif,D12,AtezolizumabFut8,19,3634.7075471698113,outer_well
240305134144P2_20h46m27s_D12_1W.tif,D12,AtezolizumabFut8,20,4608.079545454545,outer_well
240305134144P2_21h46m30s_D12_1W.tif,D12,AtezolizumabFut8,21,4588.766666666666,outer_well
240305134144P2_22h46m35s_D12_1W.tif,D12,AtezolizumabFut8,22,4750.1,outer_well
240305134144P2_23h46m33s_D12_1W.tif,D12,AtezolizumabFut8,23,5095.177777777778,outer_well
240305134144P2_24h46m29s_D12_1W.tif,D12,AtezolizumabFut8,24,5577.726190476191,outer_well
240305134144P2_25h46m54s_D12_1W.tif,D12,AtezolizumabFut8,25,5639.777777777777,outer_well
240305134144P2_26h46m32s_D12_1W.tif,D12,AtezolizumabFut8,26,6998.026315789473,outer_well
240305134144P2_01h45m25s_D4_1W.tif,D4,AtezolizumabNG,1,3163.015625,center
240305134144P2_02h42m07s_D4_1W.tif,D4,AtezolizumabNG,2,2894.44382022472,center
240305134144P2_03h42m06s_D4_1W.tif,D4,AtezolizumabNG,3,3288.194805194805,center
240305134144P2_04h42m08s_D4_1W.tif,D4,AtezolizumabNG,4,3205.4415584415583,center
240305134144P2_05h42m06s_D4_1W.tif,D4,AtezolizumabNG,5,3521.178571428572,center
240305134144P2_06h42m08s_D4_1W.tif,D4,AtezolizumabNG,6,3553.3098591549297,center
240305134144P2_07h42m07s_D4_1W.tif,D4,AtezolizumabNG,7,3413.227848101266,center
240305134144P2_08h42m07s_D4_1W.tif,D4,AtezolizumabNG,8,3849.608695652174,center
240305134144P2_09h42m07s_D4_1W.tif,D4,AtezolizumabNG,9,3586.217105263158,center
240305134144P2_10h42m06s_D4_1W.tif,D4,AtezolizumabNG,10,3524.3636363636365,center
240305134144P2_11h42m06s_D4_1W.tif,D4,AtezolizumabNG,11,3750.37012987013,center
240305134144P2_12h42m06s_D4_1W.tif,D4,AtezolizumabNG,12,3916.8783783783774,center
240305134144P2_13h42m06s_D4_1W.tif,D4,AtezolizumabNG,13,4542.055555555556,center
240305134144P2_14h42m07s_D4_1W.tif,D4,AtezolizumabNG,14,4383.818181818182,center
240305134144P2_15h46m27s_D4_1W.tif,D4,AtezolizumabNG,15,4769.628787878788,center
240305134144P2_16h46m26s_D4_1W.tif,D4,AtezolizumabNG,16,5332.336065573771,center
240305134144P2_17h46m27s_D4_1W.tif,D4,AtezolizumabNG,17,5977.776785714285,center
240305134144P2_18h46m27s_D4_1W.tif,D4,AtezolizumabNG,18,6663.927272727273,center
240305134144P2_19h46m27s_D4_1W.tif,D4,AtezolizumabNG,19,8239.09375,center
240305134144P2_20h46m27s_D4_1W.tif,D4,AtezolizumabNG,20,11469.676470588236,center
240305134144P2_21h46m30s_D4_1W.tif,D4,AtezolizumabNG,21,10176.875,center
240305134144P2_22h46m35s_D4_1W.tif,D4,AtezolizumabNG,22,10340.15476190476,center
240305134144P2_23h46m33s_D4_1W.tif,D4,AtezolizumabNG,23,12655.171052631578,center
240305134144P2_24h46m29s_D4_1W.tif,D4,AtezolizumabNG,24,19627.46153846154,center
240305134144P2_25h46m54s_D4_1W.tif,D4,AtezolizumabNG,25,23789.152173913044,center
240305134144P2_26h46m32s_D4_1W.tif,D4,AtezolizumabNG,26,25635.695652173912,center
240305134144P2_01h45m25s_D5_1W.tif,D5,AtezolizumabWT,1,3347.477876106195,center
240305134144P2_02h42m07s_D5_1W.tif,D5,AtezolizumabWT,2,3735.3548387096776,center
240305134144P2_03h42m06s_D5_1W.tif,D5,AtezolizumabWT,3,3858.0925925925926,center
240305134144P2_04h42m08s_D5_1W.tif,D5,AtezolizumabWT,4,4179.25,center
240305134144P2_05h42m06s_D5_1W.tif,D5,AtezolizumabWT,5,4539.75,center
240305134144P2_06h42m08s_D5_1W.tif,D5,AtezolizumabWT,6,5463.553571428572,center
240305134144P2_07h42m07s_D5_1W.tif,D5,AtezolizumabWT,7,5505.359649122807,center
240305134144P2_08h42m07s_D5_1W.tif,D5,AtezolizumabWT,8,5354.672413793103,center
240305134144P2_09h42m07s_D5_1W.tif,D5,AtezolizumabWT,9,4540.842857142857,center
240305134144P2_10h42m06s_D5_1W.tif,D5,AtezolizumabWT,10,4538.4,center
240305134144P2_11h42m06s_D5_1W.tif,D5,AtezolizumabWT,11,4253.626666666667,center
240305134144P2_12h42m06s_D5_1W.tif,D5,AtezolizumabWT,12,5003.5390625,center
240305134144P2_13h42m06s_D5_1W.tif,D5,AtezolizumabWT,13,5168.2578125,center
240305134144P2_14h42m07s_D5_1W.tif,D5,AtezolizumabWT,14,5102.524193548387,center
240305134144P2_15h46m27s_D5_1W.tif,D5,AtezolizumabWT,15,5539.048387096775,center
240305134144P2_16h46m26s_D5_1W.tif,D5,AtezolizumabWT,16,5068.840909090909,center
240305134144P2_17h46m27s_D5_1W.tif,D5,AtezolizumabWT,17,5532.741935483871,center
240305134144P2_18h46m27s_D5_1W.tif,D5,AtezolizumabWT,18,6521.925925925926,center
240305134144P2_19h46m27s_D5_1W.tif,D5,AtezolizumabWT,19,7503.627450980392,center
240305134144P2_20h46m27s_D5_1W.tif,D5,AtezolizumabWT,20,7529.529411764706,center
240305134144P2_21h46m30s_D5_1W.tif,D5,AtezolizumabWT,21,6451.236363636363,center
240305134144P2_22h46m35s_D5_1W.tif,D5,AtezolizumabWT,22,7950.6442307692305,center
240305134144P2_23h46m33s_D5_1W.tif,D5,AtezolizumabWT,23,8125.028846153846,center
240305134144P2_24h46m29s_D5_1W.tif,D5,AtezolizumabWT,24,7790.875,center
240305134144P2_25h46m54s_D5_1W.tif,D5,AtezolizumabWT,25,7813.394736842105,center
240305134144P2_26h46m32s_D5_1W.tif,D5,AtezolizumabWT,26,28883.10869565217,center
240305134144P2_01h45m25s_D6_1W.tif,D6,AtezolizumabFut8,1,2114.272357723577,center
240305134144P2_02h42m07s_D6_1W.tif,D6,AtezolizumabFut8,2,2280.825842696629,center
240305134144P2_03h42m06s_D6_1W.tif,D6,AtezolizumabFut8,3,2607.985294117647,center
240305134144P2_04h42m08s_D6_1W.tif,D6,AtezolizumabFut8,4,3055.0178571428573,center
240305134144P2_05h42m06s_D6_1W.tif,D6,AtezolizumabFut8,5,2693.592307692308,center
240305134144P2_06h42m08s_D6_1W.tif,D6,AtezolizumabFut8,6,3147.051724137931,center
240305134144P2_07h42m07s_D6_1W.tif,D6,AtezolizumabFut8,7,3120.9310344827586,center
240305134144P2_08h42m07s_D6_1W.tif,D6,AtezolizumabFut8,8,2820.2265625,center
240305134144P2_09h42m07s_D6_1W.tif,D6,AtezolizumabFut8,9,2935.201612903226,center
240305134144P2_10h42m06s_D6_1W.tif,D6,AtezolizumabFut8,10,3094.396551724138,center
240305134144P2_11h42m06s_D6_1W.tif,D6,AtezolizumabFut8,11,2880.578125,center
240305134144P2_12h42m06s_D6_1W.tif,D6,AtezolizumabFut8,12,2979.28125,center
240305134144P2_13h42m06s_D6_1W.tif,D6,AtezolizumabFut8,13,3173.696721311476,center
240305134144P2_14h42m07s_D6_1W.tif,D6,AtezolizumabFut8,14,2674.376712328767,center
240305134144P2_15h46m27s_D6_1W.tif,D6,AtezolizumabFut8,15,2963.654411764706,center
240305134144P2_16h46m26s_D6_1W.tif,D6,AtezolizumabFut8,16,2995.268656716418,center
240305134144P2_17h46m27s_D6_1W.tif,D6,AtezolizumabFut8,17,3365.435483870968,center
240305134144P2_18h46m27s_D6_1W.tif,D6,AtezolizumabFut8,18,3656.788135593221,center
240305134144P2_19h46m27s_D6_1W.tif,D6,AtezolizumabFut8,19,3563.25,center
240305134144P2_20h46m27s_D6_1W.tif,D6,AtezolizumabFut8,20,3799.3225806451615,center
240305134144P2_21h46m30s_D6_1W.tif,D6,AtezolizumabFut8,21,3854.9416666666666,center
240305134144P2_22h46m35s_D6_1W.tif,D6,AtezolizumabFut8,22,4908.25,center
240305134144P2_23h46m33s_D6_1W.tif,D6,AtezolizumabFut8,23,5126.845454545454,center
240305134144P2_24h46m29s_D6_1W.tif,D6,AtezolizumabFut8,24,5314.418181818181,center
240305134144P2_25h46m54s_D6_1W.tif,D6,AtezolizumabFut8,25,5509.754545454545,center
240305134144P2_26h46m32s_D6_1W.tif,D6,AtezolizumabFut8,26,6962.82,center
240305134144P2_01h45m25s_D7_1W.tif,D7,AtezolizumabNG,1,2652.254098360656,center
240305134144P2_02h42m07s_D7_1W.tif,D7,AtezolizumabNG,2,2886.20297029703,center
240305134144P2_03h42m06s_D7_1W.tif,D7,AtezolizumabNG,3,3006.1279069767443,center
240305134144P2_04h42m08s_D7_1W.tif,D7,AtezolizumabNG,4,3245.425925925926,center
240305134144P2_05h42m06s_D7_1W.tif,D7,AtezolizumabNG,5,3644.6875,center
240305134144P2_06h42m08s_D7_1W.tif,D7,AtezolizumabNG,6,4138.3432835820895,center
240305134144P2_07h42m07s_D7_1W.tif,D7,AtezolizumabNG,7,3840.1736111111113,center
240305134144P2_08h42m07s_D7_1W.tif,D7,AtezolizumabNG,8,4126.176470588235,center
240305134144P2_09h42m07s_D7_1W.tif,D7,AtezolizumabNG,9,4410.253846153846,center
240305134144P2_10h42m06s_D7_1W.tif,D7,AtezolizumabNG,10,4966.198275862069,center
240305134144P2_11h42m06s_D7_1W.tif,D7,AtezolizumabNG,11,4450.356060606061,center
240305134144P2_12h42m06s_D7_1W.tif,D7,AtezolizumabNG,12,4724.880952380952,center
240305134144P2_13h42m06s_D7_1W.tif,D7,AtezolizumabNG,13,4659.330769230769,center
240305134144P2_14h42m07s_D7_1W.tif,D7,AtezolizumabNG,14,5438.11403508772,center
240305134144P2_15h46m27s_D7_1W.tif,D7,AtezolizumabNG,15,5843.464285714285,center
240305134144P2_16h46m26s_D7_1W.tif,D7,AtezolizumabNG,16,5457.095238095239,center
240305134144P2_17h46m27s_D7_1W.tif,D7,AtezolizumabNG,17,8044.663043478261,center
240305134144P2_18h46m27s_D7_1W.tif,D7,AtezolizumabNG,18,9082.585365853658,center
240305134144P2_19h46m27s_D7_1W.tif,D7,AtezolizumabNG,19,9804.939024390244,center
240305134144P2_20h46m27s_D7_1W.tif,D7,AtezolizumabNG,20,11491.513513513511,center
240305134144P2_21h46m30s_D7_1W.tif,D7,AtezolizumabNG,21,11511.407894736842,center
240305134144P2_22h46m35s_D7_1W.tif,D7,AtezolizumabNG,22,15574.296875,center
240305134144P2_23h46m33s_D7_1W.tif,D7,AtezolizumabNG,23,15007.04411764706,center
240305134144P2_24h46m29s_D7_1W.tif,D7,AtezolizumabNG,24,18401.43103448276,center
240305134144P2_25h46m54s_D7_1W.tif,D7,AtezolizumabNG,25,23523.46,center
240305134144P2_26h46m32s_D7_1W.tif,D7,AtezolizumabNG,26,23578.73076923077,center
240305134144P2_01h45m25s_D8_1W.tif,D8,AtezolizumabWT,1,3056.633027522936,center
240305134144P2_02h42m07s_D8_1W.tif,D8,AtezolizumabWT,2,3343.318681318681,center
240305134144P2_03h42m06s_D8_1W.tif,D8,AtezolizumabWT,3,3794.18,center
240305134144P2_04h42m08s_D8_1W.tif,D8,AtezolizumabWT,4,3654.037974683544,center
240305134144P2_05h42m06s_D8_1W.tif,D8,AtezolizumabWT,5,3791.8355263157896,center
240305134144P2_06h42m08s_D8_1W.tif,D8,AtezolizumabWT,6,3575.235294117647,center
240305134144P2_07h42m07s_D8_1W.tif,D8,AtezolizumabWT,7,4065.858108108108,center
240305134144P2_08h42m07s_D8_1W.tif,D8,AtezolizumabWT,8,3701.451219512195,center
240305134144P2_09h42m07s_D8_1W.tif,D8,AtezolizumabWT,9,4020.9736842105262,center
240305134144P2_10h42m06s_D8_1W.tif,D8,AtezolizumabWT,10,3817.950617283951,center
240305134144P2_11h42m06s_D8_1W.tif,D8,AtezolizumabWT,11,3999.1125,center
240305134144P2_12h42m06s_D8_1W.tif,D8,AtezolizumabWT,12,4775.380597014925,center
240305134144P2_13h42m06s_D8_1W.tif,D8,AtezolizumabWT,13,4093.647435897436,center
240305134144P2_14h42m07s_D8_1W.tif,D8,AtezolizumabWT,14,3932.012195121951,center
240305134144P2_15h46m27s_D8_1W.tif,D8,AtezolizumabWT,15,5207.09375,center
240305134144P2_16h46m26s_D8_1W.tif,D8,AtezolizumabWT,16,5501.254098360656,center
240305134144P2_17h46m27s_D8_1W.tif,D8,AtezolizumabWT,17,5459.008064516129,center
240305134144P2_18h46m27s_D8_1W.tif,D8,AtezolizumabWT,18,5811.852459016393,center
240305134144P2_19h46m27s_D8_1W.tif,D8,AtezolizumabWT,19,6739.303571428572,center
240305134144P2_20h46m27s_D8_1W.tif,D8,AtezolizumabWT,20,8292.159574468085,center
240305134144P2_21h46m30s_D8_1W.tif,D8,AtezolizumabWT,21,7871.867346938776,center
240305134144P2_22h46m35s_D8_1W.tif,D8,AtezolizumabWT,22,10548.8,center
240305134144P2_23h46m33s_D8_1W.tif,D8,AtezolizumabWT,23,12943.972972972972,center
240305134144P2_24h46m29s_D8_1W.tif,D8,AtezolizumabWT,24,14571.95588235294,center
240305134144P2_25h46m54s_D8_1W.tif,D8,AtezolizumabWT,25,20059.11111111111,center
240305134144P2_26h46m32s_D8_1W.tif,D8,AtezolizumabWT,26,24568.44,center
240305134144P2_01h45m25s_D9_1W.tif,D9,AtezolizumabFut8,1,3597.9954545454543,center
240305134144P2_02h42m07s_D9_1W.tif,D9,AtezolizumabFut8,2,5079.159420289855,center
240305134144P2_03h42m06s_D9_1W.tif,D9,AtezolizumabFut8,3,4798.807142857143,center
240305134144P2_04h42m08s_D9_1W.tif,D9,AtezolizumabFut8,4,4080.6626506024095,center
240305134144P2_05h42m06s_D9_1W.tif,D9,AtezolizumabFut8,5,4487.736842105263,center
240305134144P2_06h42m08s_D9_1W.tif,D9,AtezolizumabFut8,6,5003.307142857143,center
240305134144P2_07h42m07s_D9_1W.tif,D9,AtezolizumabFut8,7,4603.7307692307695,center
240305134144P2_08h42m07s_D9_1W.tif,D9,AtezolizumabFut8,8,4552.051948051948,center
240305134144P2_09h42m07s_D9_1W.tif,D9,AtezolizumabFut8,9,4565.2875,center
240305134144P2_10h42m06s_D9_1W.tif,D9,AtezolizumabFut8,10,4907.58,center
240305134144P2_11h42m06s_D9_1W.tif,D9,AtezolizumabFut8,11,5532.574626865671,center
240305134144P2_12h42m06s_D9_1W.tif,D9,AtezolizumabFut8,12,5714.136363636364,center
240305134144P2_13h42m06s_D9_1W.tif,D9,AtezolizumabFut8,13,5600.992753623188,center
240305134144P2_14h42m07s_D9_1W.tif,D9,AtezolizumabFut8,14,6721.606557377049,center
240305134144P2_15h46m27s_D9_1W.tif,D9,AtezolizumabFut8,15,8746.816326530612,center
240305134144P2_16h46m26s_D9_1W.tif,D9,AtezolizumabFut8,16,8621.088235294117,center
240305134144P2_17h46m27s_D9_1W.tif,D9,AtezolizumabFut8,17,11835.8875,center
240305134144P2_18h46m27s_D9_1W.tif,D9,AtezolizumabFut8,18,16635.129032258064,center
240305134144P2_19h46m27s_D9_1W.tif,D9,AtezolizumabFut8,19,20927.75,center
240305134144P2_20h46m27s_D9_1W.tif,D9,AtezolizumabFut8,20,25004.65909090909,center
240305134144P2_21h46m30s_D9_1W.tif,D9,AtezolizumabFut8,21,22114.444444444445,center
240305134144P2_22h46m35s_D9_1W.tif,D9,AtezolizumabFut8,22,38827.294117647056,center
240305134144P2_23h46m33s_D9_1W.tif,D9,AtezolizumabFut8,23,46501.5625,center
240305134144P2_24h46m29s_D9_1W.tif,D9,AtezolizumabFut8,24,49654.66666666666,center
240305134144P2_25h46m54s_D9_1W.tif,D9,AtezolizumabFut8,25,55445.66666666666,center
240305134144P2_26h46m32s_D9_1W.tif,D9,AtezolizumabFut8,26,60075.46428571428,center
240305134144P2_01h45m25s_E10_1W.tif,E10,AtezolizumabNG,1,3862.098901098901,3rd_row
240305134144P2_02h42m07s_E10_1W.tif,E10,AtezolizumabNG,2,3817.434210526316,3rd_row
240305134144P2_03h42m06s_E10_1W.tif,E10,AtezolizumabNG,3,3797.1197183098593,3rd_row
