current_image_filename,next_image_filename,well_ID,treatment,hour,iou,plate_position,plate_row
240305134144P2_01h45m25s_D1_1W.tif,240305134144P2_02h42m07s_D1_1W.tif,D1,DU145_w_NKcells,1,0.2620130084055761,outer_well,1
240305134144P2_02h42m07s_D1_1W.tif,240305134144P2_03h42m06s_D1_1W.tif,D1,DU145_w_NKcells,2,0.349111183622512,outer_well,1
240305134144P2_03h42m06s_D1_1W.tif,240305134144P2_04h42m08s_D1_1W.tif,D1,DU145_w_NKcells,3,0.4086374136856616,outer_well,1
240305134144P2_04h42m08s_D1_1W.tif,240305134144P2_05h42m06s_D1_1W.tif,D1,DU145_w_NKcells,4,0.492168753986494,outer_well,1
240305134144P2_05h42m06s_D1_1W.tif,240305134144P2_06h42m08s_D1_1W.tif,D1,DU145_w_NKcells,5,0.5392481485736967,outer_well,1
240305134144P2_06h42m08s_D1_1W.tif,240305134144P2_07h42m07s_D1_1W.tif,D1,DU145_w_NKcells,6,0.5424179067765342,outer_well,1
240305134144P2_07h42m07s_D1_1W.tif,240305134144P2_08h42m07s_D1_1W.tif,D1,DU145_w_NKcells,7,0.5546578724678662,outer_well,1
240305134144P2_08h42m07s_D1_1W.tif,240305134144P2_09h42m07s_D1_1W.tif,D1,DU145_w_NKcells,8,0.59603540117634,outer_well,1
240305134144P2_09h42m07s_D1_1W.tif,240305134144P2_10h42m06s_D1_1W.tif,D1,DU145_w_NKcells,9,0.5806706878048118,outer_well,1
240305134144P2_10h42m06s_D1_1W.tif,240305134144P2_11h42m06s_D1_1W.tif,D1,DU145_w_NKcells,10,0.5771205406116986,outer_well,1
240305134144P2_11h42m06s_D1_1W.tif,240305134144P2_12h42m06s_D1_1W.tif,D1,DU145_w_NKcells,11,0.5799976495475379,outer_well,1
240305134144P2_12h42m06s_D1_1W.tif,240305134144P2_13h42m06s_D1_1W.tif,D1,DU145_w_NKcells,12,0.6021115264423877,outer_well,1
240305134144P2_13h42m06s_D1_1W.tif,240305134144P2_14h42m07s_D1_1W.tif,D1,DU145_w_NKcells,13,0.5942733550934006,outer_well,1
240305134144P2_14h42m07s_D1_1W.tif,240305134144P2_15h46m27s_D1_1W.tif,D1,DU145_w_NKcells,14,0.6242699842326388,outer_well,1
240305134144P2_15h46m27s_D1_1W.tif,240305134144P2_16h46m26s_D1_1W.tif,D1,DU145_w_NKcells,15,0.6119183304937215,outer_well,1
240305134144P2_16h46m26s_D1_1W.tif,240305134144P2_17h46m27s_D1_1W.tif,D1,DU145_w_NKcells,16,0.5758293290105946,outer_well,1
240305134144P2_17h46m27s_D1_1W.tif,240305134144P2_18h46m27s_D1_1W.tif,D1,DU145_w_NKcells,17,0.6023024132321814,outer_well,1
240305134144P2_18h46m27s_D1_1W.tif,240305134144P2_19h46m27s_D1_1W.tif,D1,DU145_w_NKcells,18,0.5872266042980949,outer_well,1
240305134144P2_19h46m27s_D1_1W.tif,240305134144P2_20h46m27s_D1_1W.tif,D1,DU145_w_NKcells,19,0.6330232959168827,outer_well,1
240305134144P2_20h46m27s_D1_1W.tif,240305134144P2_21h46m30s_D1_1W.tif,D1,DU145_w_NKcells,20,0.615782364933741,outer_well,1
240305134144P2_21h46m30s_D1_1W.tif,240305134144P2_22h46m35s_D1_1W.tif,D1,DU145_w_NKcells,21,0.6221783731447551,outer_well,1
240305134144P2_22h46m35s_D1_1W.tif,240305134144P2_23h46m33s_D1_1W.tif,D1,DU145_w_NKcells,22,0.6583790957240605,outer_well,1
240305134144P2_23h46m33s_D1_1W.tif,240305134144P2_24h46m29s_D1_1W.tif,D1,DU145_w_NKcells,23,0.6745460021147366,outer_well,1
240305134144P2_24h46m29s_D1_1W.tif,240305134144P2_25h46m54s_D1_1W.tif,D1,DU145_w_NKcells,24,0.7070281035346648,outer_well,1
240305134144P2_25h46m54s_D1_1W.tif,240305134144P2_26h46m32s_D1_1W.tif,D1,DU145_w_NKcells,25,0.6803668725027243,outer_well,1
240305134144P2_26h46m32s_D1_1W.tif,240305134144P2_27h46m33s_D1_1W.tif,D1,DU145_w_NKcells,26,0.6987390806734033,outer_well,1
240305134144P2_01h45m25s_D2_1W.tif,240305134144P2_02h42m07s_D2_1W.tif,D2,DU145_w_NKcells,1,0.2406948724689993,2nd_row,2
240305134144P2_02h42m07s_D2_1W.tif,240305134144P2_03h42m06s_D2_1W.tif,D2,DU145_w_NKcells,2,0.4164672104203476,2nd_row,2
240305134144P2_03h42m06s_D2_1W.tif,240305134144P2_04h42m08s_D2_1W.tif,D2,DU145_w_NKcells,3,0.4882604641729366,2nd_row,2
240305134144P2_04h42m08s_D2_1W.tif,240305134144P2_05h42m06s_D2_1W.tif,D2,DU145_w_NKcells,4,0.579191060529186,2nd_row,2
240305134144P2_05h42m06s_D2_1W.tif,240305134144P2_06h42m08s_D2_1W.tif,D2,DU145_w_NKcells,5,0.5592046059898333,2nd_row,2
240305134144P2_06h42m08s_D2_1W.tif,240305134144P2_07h42m07s_D2_1W.tif,D2,DU145_w_NKcells,6,0.5775521085943407,2nd_row,2
240305134144P2_07h42m07s_D2_1W.tif,240305134144P2_08h42m07s_D2_1W.tif,D2,DU145_w_NKcells,7,0.5754345906779919,2nd_row,2
240305134144P2_08h42m07s_D2_1W.tif,240305134144P2_09h42m07s_D2_1W.tif,D2,DU145_w_NKcells,8,0.592970115289355,2nd_row,2
240305134144P2_09h42m07s_D2_1W.tif,240305134144P2_10h42m06s_D2_1W.tif,D2,DU145_w_NKcells,9,0.588717071649744,2nd_row,2
240305134144P2_10h42m06s_D2_1W.tif,240305134144P2_11h42m06s_D2_1W.tif,D2,DU145_w_NKcells,10,0.5687129845921521,2nd_row,2
240305134144P2_11h42m06s_D2_1W.tif,240305134144P2_12h42m06s_D2_1W.tif,D2,DU145_w_NKcells,11,0.5786677259233154,2nd_row,2
240305134144P2_12h42m06s_D2_1W.tif,240305134144P2_13h42m06s_D2_1W.tif,D2,DU145_w_NKcells,12,0.5733659563776456,2nd_row,2
240305134144P2_13h42m06s_D2_1W.tif,240305134144P2_14h42m07s_D2_1W.tif,D2,DU145_w_NKcells,13,0.5782610354207443,2nd_row,2
240305134144P2_14h42m07s_D2_1W.tif,240305134144P2_15h46m27s_D2_1W.tif,D2,DU145_w_NKcells,14,0.5733523340775617,2nd_row,2
240305134144P2_15h46m27s_D2_1W.tif,240305134144P2_16h46m26s_D2_1W.tif,D2,DU145_w_NKcells,15,0.6044292316202055,2nd_row,2
240305134144P2_16h46m26s_D2_1W.tif,240305134144P2_17h46m27s_D2_1W.tif,D2,DU145_w_NKcells,16,0.5987699028901198,2nd_row,2
240305134144P2_17h46m27s_D2_1W.tif,240305134144P2_18h46m27s_D2_1W.tif,D2,DU145_w_NKcells,17,0.6171227337062749,2nd_row,2
240305134144P2_18h46m27s_D2_1W.tif,240305134144P2_19h46m27s_D2_1W.tif,D2,DU145_w_NKcells,18,0.6172915204371691,2nd_row,2
240305134144P2_19h46m27s_D2_1W.tif,240305134144P2_20h46m27s_D2_1W.tif,D2,DU145_w_NKcells,19,0.6203489736835242,2nd_row,2
240305134144P2_20h46m27s_D2_1W.tif,240305134144P2_21h46m30s_D2_1W.tif,D2,DU145_w_NKcells,20,0.6495065721702583,2nd_row,2
240305134144P2_21h46m30s_D2_1W.tif,240305134144P2_22h46m35s_D2_1W.tif,D2,DU145_w_NKcells,21,0.6443543680511621,2nd_row,2
240305134144P2_22h46m35s_D2_1W.tif,240305134144P2_23h46m33s_D2_1W.tif,D2,DU145_w_NKcells,22,0.6948087989032206,2nd_row,2
240305134144P2_23h46m33s_D2_1W.tif,240305134144P2_24h46m29s_D2_1W.tif,D2,DU145_w_NKcells,23,0.7138718283476188,2nd_row,2
240305134144P2_24h46m29s_D2_1W.tif,240305134144P2_25h46m54s_D2_1W.tif,D2,DU145_w_NKcells,24,0.7160935746307253,2nd_row,2
240305134144P2_25h46m54s_D2_1W.tif,240305134144P2_26h46m32s_D2_1W.tif,D2,DU145_w_NKcells,25,0.6864434542651737,2nd_row,2
240305134144P2_26h46m32s_D2_1W.tif,240305134144P2_27h46m33s_D2_1W.tif,D2,DU145_w_NKcells,26,0.717286618890532,2nd_row,2
240305134144P2_01h45m25s_D3_1W.tif,240305134144P2_02h42m07s_D3_1W.tif,D3,DU145_w_NKcells,1,0.3192971690326152,3rd_row,3
240305134144P2_02h42m07s_D3_1W.tif,240305134144P2_03h42m06s_D3_1W.tif,D3,DU145_w_NKcells,2,0.4361985709297473,3rd_row,3
240305134144P2_03h42m06s_D3_1W.tif,240305134144P2_04h42m08s_D3_1W.tif,D3,DU145_w_NKcells,3,0.5272968882654756,3rd_row,3
240305134144P2_04h42m08s_D3_1W.tif,240305134144P2_05h42m06s_D3_1W.tif,D3,DU145_w_NKcells,4,0.5807088962066015,3rd_row,3
240305134144P2_05h42m06s_D3_1W.tif,240305134144P2_06h42m08s_D3_1W.tif,D3,DU145_w_NKcells,5,0.6000427421708853,3rd_row,3
240305134144P2_06h42m08s_D3_1W.tif,240305134144P2_07h42m07s_D3_1W.tif,D3,DU145_w_NKcells,6,0.5998720748591422,3rd_row,3
240305134144P2_07h42m07s_D3_1W.tif,240305134144P2_08h42m07s_D3_1W.tif,D3,DU145_w_NKcells,7,0.588701244575105,3rd_row,3
240305134144P2_08h42m07s_D3_1W.tif,240305134144P2_09h42m07s_D3_1W.tif,D3,DU145_w_NKcells,8,0.6035288981530317,3rd_row,3
240305134144P2_09h42m07s_D3_1W.tif,240305134144P2_10h42m06s_D3_1W.tif,D3,DU145_w_NKcells,9,0.6063579747896644,3rd_row,3
240305134144P2_10h42m06s_D3_1W.tif,240305134144P2_11h42m06s_D3_1W.tif,D3,DU145_w_NKcells,10,0.6249338562194935,3rd_row,3
240305134144P2_11h42m06s_D3_1W.tif,240305134144P2_12h42m06s_D3_1W.tif,D3,DU145_w_NKcells,11,0.6315592890328302,3rd_row,3
240305134144P2_12h42m06s_D3_1W.tif,240305134144P2_13h42m06s_D3_1W.tif,D3,DU145_w_NKcells,12,0.606606215247293,3rd_row,3
240305134144P2_13h42m06s_D3_1W.tif,240305134144P2_14h42m07s_D3_1W.tif,D3,DU145_w_NKcells,13,0.625486048151506,3rd_row,3
240305134144P2_14h42m07s_D3_1W.tif,240305134144P2_15h46m27s_D3_1W.tif,D3,DU145_w_NKcells,14,0.6083939058826056,3rd_row,3
240305134144P2_15h46m27s_D3_1W.tif,240305134144P2_16h46m26s_D3_1W.tif,D3,DU145_w_NKcells,15,0.6557162696293131,3rd_row,3
240305134144P2_16h46m26s_D3_1W.tif,240305134144P2_17h46m27s_D3_1W.tif,D3,DU145_w_NKcells,16,0.6509858961794255,3rd_row,3
240305134144P2_17h46m27s_D3_1W.tif,240305134144P2_18h46m27s_D3_1W.tif,D3,DU145_w_NKcells,17,0.6905961327465994,3rd_row,3
240305134144P2_18h46m27s_D3_1W.tif,240305134144P2_19h46m27s_D3_1W.tif,D3,DU145_w_NKcells,18,0.6916412306018526,3rd_row,3
240305134144P2_19h46m27s_D3_1W.tif,240305134144P2_20h46m27s_D3_1W.tif,D3,DU145_w_NKcells,19,0.7035131009017965,3rd_row,3
240305134144P2_20h46m27s_D3_1W.tif,240305134144P2_21h46m30s_D3_1W.tif,D3,DU145_w_NKcells,20,0.711268964337064,3rd_row,3
240305134144P2_21h46m30s_D3_1W.tif,240305134144P2_22h46m35s_D3_1W.tif,D3,DU145_w_NKcells,21,0.7402346907759864,3rd_row,3
240305134144P2_22h46m35s_D3_1W.tif,240305134144P2_23h46m33s_D3_1W.tif,D3,DU145_w_NKcells,22,0.7737356203245872,3rd_row,3
240305134144P2_23h46m33s_D3_1W.tif,240305134144P2_24h46m29s_D3_1W.tif,D3,DU145_w_NKcells,23,0.76547903493371,3rd_row,3
240305134144P2_24h46m29s_D3_1W.tif,240305134144P2_25h46m54s_D3_1W.tif,D3,DU145_w_NKcells,24,0.7596348481297684,3rd_row,3
240305134144P2_25h46m54s_D3_1W.tif,240305134144P2_26h46m32s_D3_1W.tif,D3,DU145_w_NKcells,25,0.7890995260663507,3rd_row,3
240305134144P2_26h46m32s_D3_1W.tif,240305134144P2_27h46m33s_D3_1W.tif,D3,DU145_w_NKcells,26,0.7804873073544869,3rd_row,3
240305134144P2_01h45m25s_H1_1W.tif,240305134144P2_02h42m07s_H1_1W.tif,H1,DU145_w_NKcells,1,0.2444944830529139,corner,1
240305134144P2_02h42m07s_H1_1W.tif,240305134144P2_03h42m06s_H1_1W.tif,H1,DU145_w_NKcells,2,0.3909785824162821,corner,1
240305134144P2_03h42m06s_H1_1W.tif,240305134144P2_04h42m08s_H1_1W.tif,H1,DU145_w_NKcells,3,0.5027713952804609,corner,1
240305134144P2_04h42m08s_H1_1W.tif,240305134144P2_05h42m06s_H1_1W.tif,H1,DU145_w_NKcells,4,0.5137978798586572,corner,1
240305134144P2_05h42m06s_H1_1W.tif,240305134144P2_06h42m08s_H1_1W.tif,H1,DU145_w_NKcells,5,0.5716769948787207,corner,1
240305134144P2_06h42m08s_H1_1W.tif,240305134144P2_07h42m07s_H1_1W.tif,H1,DU145_w_NKcells,6,0.5592686446344983,corner,1
240305134144P2_07h42m07s_H1_1W.tif,240305134144P2_08h42m07s_H1_1W.tif,H1,DU145_w_NKcells,7,0.5971566787260121,corner,1
240305134144P2_08h42m07s_H1_1W.tif,240305134144P2_09h42m07s_H1_1W.tif,H1,DU145_w_NKcells,8,0.5818120233131271,corner,1
240305134144P2_09h42m07s_H1_1W.tif,240305134144P2_10h42m06s_H1_1W.tif,H1,DU145_w_NKcells,9,0.5401023607218425,corner,1
240305134144P2_10h42m06s_H1_1W.tif,240305134144P2_11h42m06s_H1_1W.tif,H1,DU145_w_NKcells,10,0.544565690898628,corner,1
240305134144P2_11h42m06s_H1_1W.tif,240305134144P2_12h42m06s_H1_1W.tif,H1,DU145_w_NKcells,11,0.532731365159129,corner,1
240305134144P2_12h42m06s_H1_1W.tif,240305134144P2_13h42m06s_H1_1W.tif,H1,DU145_w_NKcells,12,0.5339712627039875,corner,1
240305134144P2_13h42m06s_H1_1W.tif,240305134144P2_14h42m07s_H1_1W.tif,H1,DU145_w_NKcells,13,0.5539829066712303,corner,1
240305134144P2_14h42m07s_H1_1W.tif,240305134144P2_15h46m27s_H1_1W.tif,H1,DU145_w_NKcells,14,0.5411478594413441,corner,1
240305134144P2_15h46m27s_H1_1W.tif,240305134144P2_16h46m26s_H1_1W.tif,H1,DU145_w_NKcells,15,0.5401444869150381,corner,1
240305134144P2_16h46m26s_H1_1W.tif,240305134144P2_17h46m27s_H1_1W.tif,H1,DU145_w_NKcells,16,0.5572462848946695,corner,1
240305134144P2_17h46m27s_H1_1W.tif,240305134144P2_18h46m27s_H1_1W.tif,H1,DU145_w_NKcells,17,0.5792664956348229,corner,1
240305134144P2_18h46m27s_H1_1W.tif,240305134144P2_19h46m27s_H1_1W.tif,H1,DU145_w_NKcells,18,0.6260620031048596,corner,1
240305134144P2_19h46m27s_H1_1W.tif,240305134144P2_20h46m27s_H1_1W.tif,H1,DU145_w_NKcells,19,0.6045747055990894,corner,1
240305134144P2_20h46m27s_H1_1W.tif,240305134144P2_21h46m30s_H1_1W.tif,H1,DU145_w_NKcells,20,0.5916447166426967,corner,1
240305134144P2_21h46m30s_H1_1W.tif,240305134144P2_22h46m35s_H1_1W.tif,H1,DU145_w_NKcells,21,0.5909275609987658,corner,1
240305134144P2_22h46m35s_H1_1W.tif,240305134144P2_23h46m33s_H1_1W.tif,H1,DU145_w_NKcells,22,0.6294633094284702,corner,1
240305134144P2_23h46m33s_H1_1W.tif,240305134144P2_24h46m29s_H1_1W.tif,H1,DU145_w_NKcells,23,0.6588005864995943,corner,1
240305134144P2_24h46m29s_H1_1W.tif,240305134144P2_25h46m54s_H1_1W.tif,H1,DU145_w_NKcells,24,0.6861446861692604,corner,1
240305134144P2_25h46m54s_H1_1W.tif,240305134144P2_26h46m32s_H1_1W.tif,H1,DU145_w_NKcells,25,0.6672922575780819,corner,1
240305134144P2_26h46m32s_H1_1W.tif,240305134144P2_27h46m33s_H1_1W.tif,H1,DU145_w_NKcells,26,0.6922917368871373,corner,1
240305134144P2_01h45m25s_H2_1W.tif,240305134144P2_02h42m07s_H2_1W.tif,H2,DU145_w_NKcells,1,0.1570846435397714,outer_well,2
240305134144P2_02h42m07s_H2_1W.tif,240305134144P2_03h42m06s_H2_1W.tif,H2,DU145_w_NKcells,2,0.281091504111133,outer_well,2
240305134144P2_03h42m06s_H2_1W.tif,240305134144P2_04h42m08s_H2_1W.tif,H2,DU145_w_NKcells,3,0.4332783260702384,outer_well,2
240305134144P2_04h42m08s_H2_1W.tif,240305134144P2_05h42m06s_H2_1W.tif,H2,DU145_w_NKcells,4,0.5226917329812003,outer_well,2
240305134144P2_05h42m06s_H2_1W.tif,240305134144P2_06h42m08s_H2_1W.tif,H2,DU145_w_NKcells,5,0.5158890964748397,outer_well,2
240305134144P2_06h42m08s_H2_1W.tif,240305134144P2_07h42m07s_H2_1W.tif,H2,DU145_w_NKcells,6,0.4944228363860665,outer_well,2
240305134144P2_07h42m07s_H2_1W.tif,240305134144P2_08h42m07s_H2_1W.tif,H2,DU145_w_NKcells,7,0.531487807352792,outer_well,2
240305134144P2_08h42m07s_H2_1W.tif,240305134144P2_09h42m07s_H2_1W.tif,H2,DU145_w_NKcells,8,0.5621811403825914,outer_well,2
240305134144P2_09h42m07s_H2_1W.tif,240305134144P2_10h42m06s_H2_1W.tif,H2,DU145_w_NKcells,9,0.5439552961103381,outer_well,2
240305134144P2_10h42m06s_H2_1W.tif,240305134144P2_11h42m06s_H2_1W.tif,H2,DU145_w_NKcells,10,0.5357331606410457,outer_well,2
240305134144P2_11h42m06s_H2_1W.tif,240305134144P2_12h42m06s_H2_1W.tif,H2,DU145_w_NKcells,11,0.4936569020514471,outer_well,2
240305134144P2_12h42m06s_H2_1W.tif,240305134144P2_13h42m06s_H2_1W.tif,H2,DU145_w_NKcells,12,0.5181974694202822,outer_well,2
240305134144P2_13h42m06s_H2_1W.tif,240305134144P2_14h42m07s_H2_1W.tif,H2,DU145_w_NKcells,13,0.5350773248398029,outer_well,2
240305134144P2_14h42m07s_H2_1W.tif,240305134144P2_15h46m27s_H2_1W.tif,H2,DU145_w_NKcells,14,0.5399881696293151,outer_well,2
240305134144P2_15h46m27s_H2_1W.tif,240305134144P2_16h46m26s_H2_1W.tif,H2,DU145_w_NKcells,15,0.5484606187415931,outer_well,2
240305134144P2_16h46m26s_H2_1W.tif,240305134144P2_17h46m27s_H2_1W.tif,H2,DU145_w_NKcells,16,0.5721053556555692,outer_well,2
240305134144P2_17h46m27s_H2_1W.tif,240305134144P2_18h46m27s_H2_1W.tif,H2,DU145_w_NKcells,17,0.5441137034057388,outer_well,2
240305134144P2_18h46m27s_H2_1W.tif,240305134144P2_19h46m27s_H2_1W.tif,H2,DU145_w_NKcells,18,0.5469415223320228,outer_well,2
240305134144P2_19h46m27s_H2_1W.tif,240305134144P2_20h46m27s_H2_1W.tif,H2,DU145_w_NKcells,19,0.5528266431835359,outer_well,2
240305134144P2_20h46m27s_H2_1W.tif,240305134144P2_21h46m30s_H2_1W.tif,H2,DU145_w_NKcells,20,0.566799621694971,outer_well,2
240305134144P2_21h46m30s_H2_1W.tif,240305134144P2_22h46m35s_H2_1W.tif,H2,DU145_w_NKcells,21,0.5328669373542513,outer_well,2
240305134144P2_22h46m35s_H2_1W.tif,240305134144P2_23h46m33s_H2_1W.tif,H2,DU145_w_NKcells,22,0.559885768798004,outer_well,2
240305134144P2_23h46m33s_H2_1W.tif,240305134144P2_24h46m29s_H2_1W.tif,H2,DU145_w_NKcells,23,0.5743317287556012,outer_well,2
240305134144P2_24h46m29s_H2_1W.tif,240305134144P2_25h46m54s_H2_1W.tif,H2,DU145_w_NKcells,24,0.5583991801731345,outer_well,2
240305134144P2_25h46m54s_H2_1W.tif,240305134144P2_26h46m32s_H2_1W.tif,H2,DU145_w_NKcells,25,0.5690256366442215,outer_well,2
240305134144P2_26h46m32s_H2_1W.tif,240305134144P2_27h46m33s_H2_1W.tif,H2,DU145_w_NKcells,26,0.5940115296168345,outer_well,2
240305134144P2_01h45m25s_H3_1W.tif,240305134144P2_02h42m07s_H3_1W.tif,H3,DU145_w_NKcells,1,0.1145541742831511,outer_well,3
240305134144P2_02h42m07s_H3_1W.tif,240305134144P2_03h42m06s_H3_1W.tif,H3,DU145_w_NKcells,2,0.2707916493638869,outer_well,3
240305134144P2_03h42m06s_H3_1W.tif,240305134144P2_04h42m08s_H3_1W.tif,H3,DU145_w_NKcells,3,0.3403662001473219,outer_well,3
240305134144P2_04h42m08s_H3_1W.tif,240305134144P2_05h42m06s_H3_1W.tif,H3,DU145_w_NKcells,4,0.3910450418372796,outer_well,3
240305134144P2_05h42m06s_H3_1W.tif,240305134144P2_06h42m08s_H3_1W.tif,H3,DU145_w_NKcells,5,0.4139756304902238,outer_well,3
240305134144P2_06h42m08s_H3_1W.tif,240305134144P2_07h42m07s_H3_1W.tif,H3,DU145_w_NKcells,6,0.4609055410933432,outer_well,3
240305134144P2_07h42m07s_H3_1W.tif,240305134144P2_08h42m07s_H3_1W.tif,H3,DU145_w_NKcells,7,0.5104321380578541,outer_well,3
240305134144P2_08h42m07s_H3_1W.tif,240305134144P2_09h42m07s_H3_1W.tif,H3,DU145_w_NKcells,8,0.5173351382259928,outer_well,3
240305134144P2_09h42m07s_H3_1W.tif,240305134144P2_10h42m06s_H3_1W.tif,H3,DU145_w_NKcells,9,0.4654879024533171,outer_well,3
240305134144P2_10h42m06s_H3_1W.tif,240305134144P2_11h42m06s_H3_1W.tif,H3,DU145_w_NKcells,10,0.4749928387281581,outer_well,3
240305134144P2_11h42m06s_H3_1W.tif,240305134144P2_12h42m06s_H3_1W.tif,H3,DU145_w_NKcells,11,0.5502072343632253,outer_well,3
240305134144P2_12h42m06s_H3_1W.tif,240305134144P2_13h42m06s_H3_1W.tif,H3,DU145_w_NKcells,12,0.5296278514085372,outer_well,3
240305134144P2_13h42m06s_H3_1W.tif,240305134144P2_14h42m07s_H3_1W.tif,H3,DU145_w_NKcells,13,0.5445561009118406,outer_well,3
240305134144P2_14h42m07s_H3_1W.tif,240305134144P2_15h46m27s_H3_1W.tif,H3,DU145_w_NKcells,14,0.4924774112208447,outer_well,3
240305134144P2_15h46m27s_H3_1W.tif,240305134144P2_16h46m26s_H3_1W.tif,H3,DU145_w_NKcells,15,0.582268559280177,outer_well,3
240305134144P2_16h46m26s_H3_1W.tif,240305134144P2_17h46m27s_H3_1W.tif,H3,DU145_w_NKcells,16,0.5376939470591751,outer_well,3
240305134144P2_17h46m27s_H3_1W.tif,240305134144P2_18h46m27s_H3_1W.tif,H3,DU145_w_NKcells,17,0.5349943982150894,outer_well,3
240305134144P2_18h46m27s_H3_1W.tif,240305134144P2_19h46m27s_H3_1W.tif,H3,DU145_w_NKcells,18,0.5943005385783898,outer_well,3
240305134144P2_19h46m27s_H3_1W.tif,240305134144P2_20h46m27s_H3_1W.tif,H3,DU145_w_NKcells,19,0.6125613980156944,outer_well,3
240305134144P2_20h46m27s_H3_1W.tif,240305134144P2_21h46m30s_H3_1W.tif,H3,DU145_w_NKcells,20,0.6068708353971384,outer_well,3
240305134144P2_21h46m30s_H3_1W.tif,240305134144P2_22h46m35s_H3_1W.tif,H3,DU145_w_NKcells,21,0.6233084021012153,outer_well,3
240305134144P2_22h46m35s_H3_1W.tif,240305134144P2_23h46m33s_H3_1W.tif,H3,DU145_w_NKcells,22,0.6023034139885902,outer_well,3
240305134144P2_23h46m33s_H3_1W.tif,240305134144P2_24h46m29s_H3_1W.tif,H3,DU145_w_NKcells,23,0.6431359705416339,outer_well,3
240305134144P2_24h46m29s_H3_1W.tif,240305134144P2_25h46m54s_H3_1W.tif,H3,DU145_w_NKcells,24,0.6105151734886939,outer_well,3
240305134144P2_25h46m54s_H3_1W.tif,240305134144P2_26h46m32s_H3_1W.tif,H3,DU145_w_NKcells,25,0.6421558525064506,outer_well,3
240305134144P2_26h46m32s_H3_1W.tif,240305134144P2_27h46m33s_H3_1W.tif,H3,DU145_w_NKcells,26,0.6377688475489532,outer_well,3
240305134144P2_01h45m25s_A4_1W.tif,240305134144P2_02h42m07s_A4_1W.tif,A4,AtezolizumabNG,1,0.1337931345369306,outer_well,4
240305134144P2_02h42m07s_A4_1W.tif,240305134144P2_03h42m06s_A4_1W.tif,A4,AtezolizumabNG,2,0.2879247762688529,outer_well,4
240305134144P2_03h42m06s_A4_1W.tif,240305134144P2_04h42m08s_A4_1W.tif,A4,AtezolizumabNG,3,0.4020226853662625,outer_well,4
240305134144P2_04h42m08s_A4_1W.tif,240305134144P2_05h42m06s_A4_1W.tif,A4,AtezolizumabNG,4,0.4904890227470873,outer_well,4
240305134144P2_05h42m06s_A4_1W.tif,240305134144P2_06h42m08s_A4_1W.tif,A4,AtezolizumabNG,5,0.5361754632288808,outer_well,4
240305134144P2_06h42m08s_A4_1W.tif,240305134144P2_07h42m07s_A4_1W.tif,A4,AtezolizumabNG,6,0.4447000599300172,outer_well,4
240305134144P2_07h42m07s_A4_1W.tif,240305134144P2_08h42m07s_A4_1W.tif,A4,AtezolizumabNG,7,0.5679803248775264,outer_well,4
240305134144P2_08h42m07s_A4_1W.tif,240305134144P2_09h42m07s_A4_1W.tif,A4,AtezolizumabNG,8,0.5841792986536831,outer_well,4
240305134144P2_09h42m07s_A4_1W.tif,240305134144P2_10h42m06s_A4_1W.tif,A4,AtezolizumabNG,9,0.6026300637084642,outer_well,4
240305134144P2_10h42m06s_A4_1W.tif,240305134144P2_11h42m06s_A4_1W.tif,A4,AtezolizumabNG,10,0.5833450407417814,outer_well,4
240305134144P2_11h42m06s_A4_1W.tif,240305134144P2_12h42m06s_A4_1W.tif,A4,AtezolizumabNG,11,0.5394912047095102,outer_well,4
240305134144P2_12h42m06s_A4_1W.tif,240305134144P2_13h42m06s_A4_1W.tif,A4,AtezolizumabNG,12,0.6677165974368565,outer_well,4
240305134144P2_13h42m06s_A4_1W.tif,240305134144P2_14h42m07s_A4_1W.tif,A4,AtezolizumabNG,13,0.6246180086703148,outer_well,4
240305134144P2_14h42m07s_A4_1W.tif,240305134144P2_15h46m27s_A4_1W.tif,A4,AtezolizumabNG,14,0.4717802546867466,outer_well,4
240305134144P2_15h46m27s_A4_1W.tif,240305134144P2_16h46m26s_A4_1W.tif,A4,AtezolizumabNG,15,0.4825634710613881,outer_well,4
240305134144P2_16h46m26s_A4_1W.tif,240305134144P2_17h46m27s_A4_1W.tif,A4,AtezolizumabNG,16,0.5998727390880537,outer_well,4
240305134144P2_17h46m27s_A4_1W.tif,240305134144P2_18h46m27s_A4_1W.tif,A4,AtezolizumabNG,17,0.6146746275197196,outer_well,4
240305134144P2_18h46m27s_A4_1W.tif,240305134144P2_19h46m27s_A4_1W.tif,A4,AtezolizumabNG,18,0.6010280209921347,outer_well,4
240305134144P2_19h46m27s_A4_1W.tif,240305134144P2_20h46m27s_A4_1W.tif,A4,AtezolizumabNG,19,0.5663820224719102,outer_well,4
240305134144P2_20h46m27s_A4_1W.tif,240305134144P2_21h46m30s_A4_1W.tif,A4,AtezolizumabNG,20,0.5395952846245982,outer_well,4
240305134144P2_21h46m30s_A4_1W.tif,240305134144P2_22h46m35s_A4_1W.tif,A4,AtezolizumabNG,21,0.5985568834664706,outer_well,4
240305134144P2_22h46m35s_A4_1W.tif,240305134144P2_23h46m33s_A4_1W.tif,A4,AtezolizumabNG,22,0.5487648942550326,outer_well,4
240305134144P2_23h46m33s_A4_1W.tif,240305134144P2_24h46m29s_A4_1W.tif,A4,AtezolizumabNG,23,0.5500266868300494,outer_well,4
